wordid,lemma,synsetid,senseid,pos,lexdomainid,definition,lastmodifier,sumo
48475,Indonesiya,108356494,46826,n,0,"isang republika sa dakong timog-silangan Asya sa isang arkipelago kasama ang higit sa 13,000 isla; makamit ang kalayaan mula sa Olanda sa 1,945; punong-guro ang mga producer ng langis sa Malayong Silangan at Pacific rehiyon",1,None
48474,Indiya,108349657,46825,n,0,"isang republika sa Asya subcontinent sa timog Asya; ikalawang pinaka-matao bansa sa mundo; makamit ang kalayaan mula sa Reyno Unido sa 1,947",1,None
48473,Unggarya,108396877,46824,n,0,isang republika sa gitnang Europa,1,None
48472,Hong Kong,108195794,46823,n,0,"sa isang dating Crown kolonya ng timog Tsina sa Guangdong lalawigan; binigay ng Tsina sa Britain sa 1,842 at bumalik noong 1997; isa sa mga nangunguna sentro ng komersya ng mundo",1,None
48471,Honduras,108202102,46822,n,0,"isang republika sa Gitnang Amerika; makamit ang kalayaan mula sa Espanya 1,821; isang maagang center ng Mayan kultura",1,None
48470,Haiti,108214562,46821,n,0,"isang republika sa kanluran Indiyong sa kanluran bahagi ng isla ng Hispaniola; makamit ang kalayaan mula sa Pransiya sa 1,804; ang pinakamahirap at kpinakamarami sa mga mangmang bansa sa kanluranin hating-globo",1,None
48469,Gresya,108241643,46820,n,0,isang republika sa dakong timog-silangan Europa sa timog bahagi ng Balkan peninsula; na kilala para sa mga ubas at olibas at langis ng oliba,1,None
48468,Hibraltar,108469247,46819,n,0,kinalalagyan ng isang kolonya ng Reyno Unido sa isang imus apog nasa timog tip ng Espanya; strategically mahalaga ito dahil kaya niya makontrol ang pagpasok ng mga ships sa Dagat Mediteraneo; isa sa mga Pillars ng Hercules,1,None
48467,Ghana,108391324,46818,n,0,isang republika sa kanluran ng Afrika sa Gulpo ng gini,1,None
53956,Republika ng Ghana,108391324,53397,n,0,isang republika sa kanluran ng Afrika sa Gulpo ng gini,1,None
48465,Gambia,108390979,46816,n,0,isang makipot na republika napapaligiran ng Senegal sa Kanlurang Aprika,1,None
53955,Republika ng Gambia,108390979,53396,n,0,isang makipot na republika napapaligiran ng Senegal sa Kanlurang Aprika,1,None
48466,Alemanya,108229549,46817,n,0,"isang republika sa gitnang Europa; nahati sa Aleman Silangan at kanluran Germany matapos ang Ikalawang Digmaang Pandaigdig at nagsama ulit sa 1,990",1,None
48464,Pranses,108377208,46815,n,0,isang republika sa kanluran Europa; ang pinakamalaking bansa naganap sa Europa,1,None
48463,Prankisiya,108377208,46814,n,0,isang republika sa kanluran Europa; ang pinakamalaking bansa naganap sa Europa,1,None
48462,Pransiya,108377208,46813,n,0,isang republika sa kanluran Europa; ang pinakamalaking bansa naganap sa Europa,1,None
48461,Republika ng Pilandiya,108240275,46812,n,0,"republika sa hilagang Europa; makamit ang kalayaan mula sa Rusiya noon 1,917",1,None
48460,Pinlandiya,108240275,46811,n,0,"republika sa hilagang Europa; makamit ang kalayaan mula sa Rusiya noon 1,917",1,None
48459,Etyopya,108238894,46810,n,0,Etyopya ay isang republika sa hilagang-silangan ng Africa sa pulang dagat; dating tinatawag na Abyssinia,1,None
48458,Republika ng Estonia,108453362,46809,n,0,isang republika sa hilagang-silangan ng Europa sa Baltic dagat,1,None
48457,Estonya,108453362,46808,n,0,isang republika sa hilagang-silangan ng Europa sa Baltic dagat,1,None
48456,Estados ng Eritrea,108238406,46807,n,0,"isang African na bansa sa hilaga ng Ethiopia sa pulang dagat; makamit ang kalayaan mula Ethiopia sa 1,993",1,None
48455,Eritrea,108238406,46806,n,0,"isang African na bansa sa hilaga ng Ethiopia sa pulang dagat; makamit ang kalayaan mula Ethiopia sa 1,993",1,None
48454,Ehipto,108346299,46805,n,0,"isang republika sa hilagang-silangan Africa na kilala bilang ang United Arab Republika hanggang sa 1,971; lugar ng isang sinaunang kabihasnan na nagtagumpay mula 2,600-30 BC",1,None
48453,Republika ng Ecuador,108237571,46804,n,0,"isang republika sa hilagang-kanluran Timog Amerika; naging malaya mula sa Espanya sa 1,822; tanawin ay dominado sa pamamagitan ng ang Andes",1,None
48452,Ecuador,108237571,46803,n,0,"isang republika sa hilagang-kanluran Timog Amerika; naging malaya mula sa Espanya sa 1,822; tanawin ay dominado sa pamamagitan ng ang Andes",1,None
48451,Republika ng Sayprus,108219673,46802,n,0,isang bansa sa isla ng Cyprus; 80% ng mga tao ay Griyego pinanggalingan at 20% o Turkish pinanggalingan,1,None
48450,Sayprus,108219673,46801,n,0,isang bansa sa isla ng Cyprus; 80% ng mga tao ay Griyego pinanggalingan at 20% o Turkish pinanggalingan,1,None
48449,Republika ng Kuba,108213413,46800,n,0,isang komunista ng estado sa Caribbean sa isla ng Cuba; kasangkot sa estado-terorismo na inisponsor,1,None
48448,Kuba,108213413,46799,n,0,isang komunista ng estado sa Caribbean sa isla ng Cuba; kasangkot sa estado-terorismo na inisponsor,1,None
48447,stairwell,104133563,46798,n,0,malaking poste na kinakapitan o iniikutan ng hagdan,1,None
48446,kabuuan,113753126,46797,n,0,halo ng mga rikado,1,None
48445,komposisyon,113753126,46796,n,0,halo ng mga rikado,1,None
48444,limitado,101366057,46795,n,0,hindi kaya ng marami,1,None
48443,katatawanan,106586394,46794,n,0,nakakatawa na drama sa isang masayang pagtatapos,1,None
48442,komedya,106586394,46793,n,0,nakakatawa na drama sa isang masayang pagtatapos,1,None
48441,liriko,106620021,46788,n,0,teksto ng isang sikat na kanta o kaya numero ng musikal-komedya,1,None
48440,database,106228571,46787,n,0,isang maayos na katawan na may kaugnay na impormasyon,1,None
48439,lista,106080723,46786,n,0,isang database na naglalaman ng ng mga bagay,1,None
48318,listahan,106080723,46785,n,0,isang database na naglalaman ng ng mga bagay,1,None
48438,global,301520176,46784,s,0,may kinalaman sa buong mundo hindi limitado o probinsiya sa saklaw,1,None
48437,hilaga,113048714,46783,n,0,ang kardinal punto ng kumpas na nasa 0 or 360 degrees,1,None
48436,kompyuter,103082979,46782,n,0,isang na ginagamit pangkalkula,1,Computer
48435,medyas,104091722,50372,n,0,sinusuot sa paa para bigay proteksyon,1,None
51531,kalsetin,104091722,50371,n,0,sinusuot sa paa para bigay proteksyon,1,None
48435,medyas,104254777,46781,n,0,isang uri ng damit na sinusunot sa paa,1,Sock
48434,bangko,102828884,46780,n,0,isang mahabang upuan,1,Seat
48433,bintana,104409873,50274,n,0,isang bangjay ng kahoy or metal na may kasamang salamin at nakalagay ito sa pader upang papasokin nag ilaw,1,None
48433,bintana,104587648,46779,n,0,gawa sa salamin na nabubuksan,1,Window
48433,bintana,104588365,51097,n,0,pantakip sa bahaging bukas ng kotse,1,Window
48433,bintana,109480077,51098,n,0,bahaging bukas sa dingding ng bahay o gusali na pinaglalagusan ng liwanag o hangin,1,Hole
52134,durungawan,109480077,51099,n,0,bahaging bukas sa dingding ng bahay o gusali na pinaglalagusan ng liwanag o hangin,1,Hole
48433,bintana,104588986,51100,n,0,bahaging bukas sa dingding ng bahay o gusali na pinaglalagusan ng liwanag o hangin,1,Artifact
52134,durungawan,104588986,51101,n,0,bahaging bukas sa dingding ng bahay o gusali na pinaglalagusan ng liwanag o hangin,1,Artifact
48432,pintuan,103221720,46778,n,0,gawa sa kahot o bakal na binubuksan para lumabas o pumasok,1,Door
52131,pinto,103221720,51093,n,0,gawa sa kahot o bakal na binubuksan para lumabas o pumasok,1,Door
52132,puwerta,103221720,51094,n,0,gawa sa kahot o bakal na binubuksan para lumabas o pumasok,1,Door
48431,papel,114123366,50275,n,0,materyales na gawa sa bunot ng mga halaman o kaya kahoy,1,None
48431,papel,106255613,49674,n,0,gamit para sa isinusulat na komunikasyon,1,Paper
48431,papel,114974264,46777,n,0,isang uri ng bagay na sinusulatan,1,Paper
48430,sapatos,104038802,50121,n,0,sinusuot sa paa para magbigay ng proteksyon,1,None
48430,sapatos,104199027,46776,n,0,sinusuot sa paa,1,Shoe
48428,parol,103640988,46774,n,0,ilaw na nasa loob ng isang malinaw na lalagyan,1,LightFixture
48427,bentilador,103271574,46773,n,0,isang pamaypay na gumagamit ng kuryente,1,FanDevice
48426,ngiti,106878071,46772,n,0,isang ekspresyon ng mukha kapag masaya,1,Smiling
52138,ngisi,106878071,51109,n,0,isang ekspresyon ng mukha kapag masaya,1,Smiling
48426,ngiti,200028565,62263,v,29,ekspresyon sa mukha na nagpapakita ng saya,17,Smiling
48425,pagkatalo,107475364,46770,n,0,hindi na wagi sa laban,1,Lost
48424,linis,201532589,46769,v,0,tinatangal ang mga dumi,1,Removing
48422,imposible,105792446,46767,n,0,hindi mayayari,1,capability
48421,test,107197021,46766,n,0,pagsagot sa mga tanong na may kaukulang marka,1,Text
48298,eksaminasyon,107197021,46642,n,0,pagsagot sa mga tanong na may kaukulang marka,1,Text
48297,pagsusulit,107197021,46641,n,0,pagsagot sa mga tanong na may kaukulang marka,1,Text
48420,posporo,114649197,48412,n,0,"elemento na di-metaliko, matigas at may dalawang anyo (atomiko numero 15, simbolo P)",1,Phosphorus
48420,posporo,103728982,46765,n,0,isang maliit na kahoy na maaaring isunog,1,Artifact
48419,uniporme,104509592,46764,n,0,damit na dapat isuot sa isang organisasyon,1,Clothing
48418,pampagana,107581346,46763,n,0,pagkain o inomin na kinakain bago kainin ang tampok na pagkain,1,Food
61436,pulutan,107581346,62167,n,0,pagkain o inomin na kinakain bago kainin ang tampok na pagkain,1,Food
48417,lundag,201906445,50095,v,0,kilos para makaangat sa lupa gamit ang paa,1,None
48416,talon,201906445,50094,v,0,kilos para makaangat sa lupa gamit ang paa,1,None
48417,lundag,107414222,46762,n,0,biglaang pag angat ng buong katawan mula sa lupa gamit ang mga paa,1,Increasing
48416,talon,107414222,46761,n,0,biglaang pag angat ng buong katawan mula sa lupa gamit ang mga paa,1,Increasing
48416,talon,100119568,53213,n,4,pagtalon,1,Motion
48416,talon,109475292,54310,n,17,isang matarik na pagpanaog ng tubig mula sa ilog,1,Waterfall
48415,sari-sari,101207609,46760,n,0,pagkakaiba ng mga gamit o sangkap,1,Cooperation
48414,halo-halo,101207609,46759,n,0,pagkakaiba ng mga gamit o sangkap,1,Cooperation
48411,postura,105082507,46756,n,0,porma ng isang tao,1,orientation
48410,tayo,105082507,46755,n,0,porma ng isang tao,1,orientation
48409,tindig,105082507,46754,n,0,porma ng isang tao,1,orientation
48406,sori,301150475,46751,a,0,paghingi ng tawad sa nagawang kamalian,1,EmotionalState
48405,paumanhin,301150475,46750,a,0,paghingi ng tawad sa nagawang kamalian,1,EmotionalState
48404,madalas,400035058,46749,r,0,laging nangyayari,1,SubjectiveAssessmentAttribute
48403,malimit,400035058,46748,r,0,laging nangyayari,1,SubjectiveAssessmentAttribute
48402,hagupit,302511528,46747,s,0,may kakaibang lakas,1,SubjectiveAssessmentAttribute
48401,bangis,302511528,46746,s,0,may kakaibang lakas,1,SubjectiveAssessmentAttribute
48400,sumalpok,201561143,46745,v,0,pagtama ng isang bagay sa isa pang bagay,1,Impacting
48399,bumunggo,201561143,46744,v,0,pagtama ng isang bagay sa isa pang bagay,1,Impacting
48398,tagasubaybay,110677713,46743,n,0,tao na umiidolo sa isang bagay o tao,1,SocialRole
48397,tagahanga,110677713,46742,n,0,tao na umiidolo sa isang bagay o tao,1,SocialRole
48396,tiyak,105697363,46741,n,0,"walang duda, totoong-totoo",1,PsychologicalAttribute
48395,sigurado,105697363,46740,n,0,"walang duda, totoong-totoo",1,PsychologicalAttribute
48394,sakali,400300247,46739,r,0,sagot sa isang tanong na hindi sigurado ang sagot,1,SubjectiveAssessmentAttribute
48393,siguro,400300247,46738,r,0,sagot sa isang tanong na hindi sigurado ang sagot,1,SubjectiveAssessmentAttribute
48392,dumausdos,200465762,46737,v,0,mawala sa tinatayoan,1,Motion
48391,dumulas,200465762,46736,v,0,mawala sa tinatayoan,1,Motion
48390,patagalin,200317888,46735,v,0,pagtagal ng isang pangyayari o bagay mula sa inaasahan,1,Increasing
48389,pahabain,200317888,46734,v,0,pagtagal ng isang pangyayari o bagay mula sa inaasahan,1,Increasing
48388,ipagbili,202242464,46733,v,0,ipagpalit sa katumbas na halaga,1,Selling
48387,ibenta,202242464,46732,v,0,ipagpalit sa katumbas na halaga,1,Selling
48386,kabigin,201871979,46731,v,0,pinapagalaw ang isang bagay paharap,1,Transfer
48385,itulak,201871979,46730,v,0,pinapagalaw ang isang bagay paharap,1,Transfer
48384,hingi,200782057,46729,v,0,nagmamakaawa upang makuha ang gusto,1,Requesting
48383,limos,200782057,46728,v,0,nagmamakaawa upang makuha ang gusto,1,Requesting
48382,yakap,201424456,46727,v,0,paglagay ng magkabilang kamay palibot ng isang bagay o tao,1,Embracing
48381,yapos,201424456,46726,v,0,paglagay ng magkabilang kamay palibot ng isang bagay o tao,1,Embracing
48380,kaparis,104744814,46725,n,0,ang pagkapareha ng dalawang bagay,1,SubjectiveAssessmentAttribute
48379,katulad,104744814,46724,n,0,ang pagkapareha ng dalawang bagay,1,SubjectiveAssessmentAttribute
48378,kasaysayan,114264856,50435,n,0,rekord ng nakalipas na mga pangyayari,1,None
51574,historya,114264856,50436,n,0,rekord ng nakalipas na mga pangyayari,1,None
48378,kasaysayan,115121406,46723,n,0,mga bagay na nanyari dati,1,PastFn
48374,kable,102934168,46719,n,0,isang uri ng bagay na nagdudugtong ng dalawang bagay,1,EngineeringComponent
48373,layuan,200811375,46718,v,0,paglayo sa isang bagay o tao,1,IntentionalProcess
48372,iwasan,200811375,46717,v,0,paglayo sa isang bagay o tao,1,IntentionalProcess
48371,kawala,100058743,46716,n,0,pag-alis ng walang pahintulot,1,Escaping
48370,takas,100058743,46715,n,0,pag-alis ng walang pahintulot,1,Escaping
48369,kasangkapan,103405725,50030,n,0,Gamit tulad ng lamesa at upuan na ginagamit bilang dekorasyon o kagamitan sa bahay/opisina,1,Furniture
48369,kasangkapan,103729951,46714,n,0,mga gamit na kinakailangan sa pagbuo ng isang bagay,1,Device
48368,materyales,103729951,46713,n,0,mga gamit na kinakailangan sa pagbuo ng isang bagay,1,Device
48369,kasangkapan,100173761,57665,n,4,paraan kung saan nagawa ang isang bagay,1,instrument
51467,gamit,100173761,57667,n,4,paraan kung saan nagawa ang isang bagay,1,instrument
57501,instrumento,100173761,57666,n,4,paraan kung saan nagawa ang isang bagay,1,instrument
48367,pag-aaral,105755883,46711,n,0,pinapadami ang kaalaman ng isang tao,1,Learning
48299,pagsusuri,105755883,46712,n,0,pinapadami ang kaalaman ng isang tao,1,Learning
48366,kapalpakan,107317764,46710,n,0,ang hindi pagkamit ng layunin,1,SubjectiveAssessmentAttribute
48365,kabiguan,107317764,46709,n,0,ang hindi pagkamit ng layunin,1,SubjectiveAssessmentAttribute
48364,bituin,109444100,46708,n,0,kumikinang sa langit kapag gabi,1,Star
48363,tala,109444100,46707,n,0,kumikinang sa langit kapag gabi,1,Star
48364,bituin,109444783,57512,n,17,makalangit na katawan na makikita sa gabi,1,Star
48363,tala,109444783,57513,n,17,makalangit na katawan na makikita sa gabi,1,Star
48364,bituin,113881644,57515,n,25,pigurang may lima o higit pang sulok; karaniwang ginagamit na sagisag,1,ShapeAttribute
48363,tala,113708282,48623,n,0,pangunahing pananalapi sa kanluran Samoa,1,WesternSamoaNtala
48362,madaling araw,115168790,46706,n,0,pag aagaw ng dilim at liwanag sa umaga,1,Sunrise
48361,bukang-liwayway,115168790,46705,n,0,pag aagaw ng dilim at liwanag sa umaga,1,Sunrise
48360,takipsilim,115169421,46704,n,0,oras kung saan pababa na ang araw,1,Sunset
48359,dapithapon,115169421,46703,n,0,oras kung saan pababa na ang araw,1,Sunset
48358,telepono,104401088,46702,n,0,isang bagay na ginagamit para makipag usapan sa magkakalyong lugar,1,Telephone
48357,kapos,301436003,46701,a,0,hindi pag-abot sa inaasahan,1,SubjectiveAssessmentAttribute
48356,maiksi,301436003,46700,a,0,hindi pag-abot sa inaasahan,1,SubjectiveAssessmentAttribute
48355,matalas,301101937,50203,a,0,manipis na bagay,1,None
48354,matalim,301101937,50204,a,0,manipis na bagay,1,None
48355,matalas,301810189,46699,s,0,nakakatusok,1,ShapeAttribute
48354,matalim,301810189,46698,s,0,nakakatusok,1,ShapeAttribute
48353,durugin,200331082,46697,v,0,pagwasak sa bagay hanggang maging pino,1,Impacting
48352,gilingin,200331082,46696,v,0,pagwasak sa bagay hanggang maging pino,1,Impacting
48353,durugin,200331514,61732,v,0,durugin gamit ang pandikdik,1,Destruction
48351,sira,301752692,49986,a,0,hindi gumagana,1,SubjectiveAssessmentAttribute
48349,pamayanan,108223802,46693,n,0,grupo ng tao na nagsasama sa isang lugar,1,SubjectiveAssessmentAttribute
48348,kumunidad,108223802,46692,n,0,grupo ng tao na nagsasama sa isang lugar,1,SubjectiveAssessmentAttribute
48347,terorista,110702781,46691,n,0,mga taong gumagamit ng dahas na laban sa gobyerno at militar,1,Terrorist
48346,bandido,110702781,46690,n,0,mga taong gumagamit ng dahas na laban sa gobyerno at militar,1,Terrorist
61340,tulisan,110702781,62044,n,0,mga taong gumagamit ng dahas na laban sa gobyerno at militar,1,Terrorist
48345,preso,109962966,46689,n,0,taong walang kalayaan,1,Human
48344,bilanggo,109962966,46688,n,0,taong walang kalayaan,1,Human
48345,preso,109963159,61931,n,18,taong kilulon dahil sa mga nagawang kriminal,1,Human
48344,bilanggo,109963159,61930,n,18,taong kilulon dahil sa mga nagawang kriminal,1,Human
48343,panustos,113421832,46687,n,0,pera na nakalaan sa mga gastusin,1,CurrencyMeasure
48342,panondo,113421832,46686,n,0,pera na nakalaan sa mga gastusin,1,CurrencyMeasure
48341,panata,107226545,46685,n,0,panunumpa na magawa ang isang bagay na sinabi,1,Committing
48340,pangako,107226545,46684,n,0,panunumpa na magawa ang isang bagay na sinabi,1,Committing
48337,hataw,100134472,46681,n,0,akto ng paghampas ng malakas,1,Impacting
48336,palo,100134472,46680,n,0,akto ng paghampas ng malakas,1,Impacting
48335,tugtog,106591368,46792,n,0,isang anyo ng auditory komunikasyon na may kasama mga tinig na tono sa isang naka-balangkas at tuloy-tuloy na paraan,1,None
48334,musika,106591368,46791,n,0,isang anyo ng auditory komunikasyon na may kasama mga tinig na tono sa isang naka-balangkas at tuloy-tuloy na paraan,1,None
48335,tugtog,107020895,46679,n,0,isang uri ng tunog na masarap pakinggan,1,Music
48334,musika,107020895,46678,n,0,isang uri ng tunog na masarap pakinggan,1,Music
48334,musika,105718935,54290,n,9,tunog na nagmumula sa mga mang-aawit o mga musikal na instrumento,1,Music
48333,buenas,300177547,46677,s,0,madalas makaramdam ng magandang pangyayari,1,SubjectiveAssessmentAttribute
48332,swerte,300177547,46676,s,0,madalas makaramdam ng magandang pangyayari,1,SubjectiveAssessmentAttribute
